,ALGN,ALGN,ALGN,ALGN,ALGN,ALGN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMD,AMD,AMD,AMD,AMD,AMD,ATVI,ATVI,ATVI,ATVI,ATVI,ATVI,ALXN,ALXN,ALXN,ALXN,ALXN,ALXN,ADBE,ADBE,ADBE,ADBE,ADBE,ADBE,ADI,ADI,ADI,ADI,ADI,ADI,AMGN,AMGN,AMGN,AMGN,AMGN,AMGN,ANSS,ANSS,ANSS,ANSS,ANSS,ANSS,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,254.74000549316406,255.77000427246094,251.5,253.88999938964844,253.88999938964844,666800,1049.800048828125,1051.0,1033.72998046875,1035.8900146484375,1035.8900146484375,1335600,11.300000190734863,11.75,11.279999732971191,11.380000114440918,11.380000114440918,56775600,64.0,64.44000244140625,63.18000030517578,64.0999984741211,62.84968948364258,4213400,110.1500015258789,111.2699966430664,109.61000061035156,110.87000274658203,110.87000274658203,2182800,182.0800018310547,182.91000366210938,181.13999938964844,182.24000549316406,182.24000549316406,1482100,91.0,91.05000305175781,90.23999786376953,90.41999816894531,85.00885009765625,2342900,170.6699981689453,171.08999633789062,169.5399932861328,170.0,155.96234130859375,2039700,151.17999267578125,151.9199981689453,150.0500030517578,150.57000732421875,150.57000732421875,364900,1138.280029296875,1138.800048828125,1125.81005859375,1129.8800048828125,1129.8800048828125,2413400
2017-11-20,254.63999938964844,258.6099853515625,253.6699981689453,255.50999450683594,255.50999450683594,718200,1036.0,1038.699951171875,1032.6800537109375,1034.6600341796875,1034.6600341796875,876300,11.470000267028809,11.510000228881836,11.1899995803833,11.34000015258789,11.34000015258789,35960200,63.93000030517578,64.18000030517578,63.279998779296875,63.93000030517578,62.683006286621094,3144400,110.5199966430664,111.0,108.01000213623047,108.48999786376953,108.48999786376953,1757100,182.8000030517578,183.42999267578125,181.33999633789062,182.33999633789062,182.33999633789062,1118100,90.97000122070312,93.98999786376953,90.7300033569336,93.06999969482422,87.50025177001953,6529600,169.89999389648438,170.22000122070312,168.14999389648438,168.7899932861328,154.85227966308594,2012300,150.8300018310547,151.82000732421875,150.44000244140625,151.2100067138672,151.2100067138672,353700,1129.77001953125,1133.4200439453125,1122.550048828125,1126.31005859375,1126.31005859375,2163900
2017-11-21,257.6700134277344,258.8800048828125,252.02999877929688,256.42999267578125,256.42999267578125,1303800,1040.0400390625,1050.3900146484375,1039.1400146484375,1050.300048828125,1050.300048828125,1110300,11.420000076293945,11.489999771118164,11.239999771118164,11.399999618530273,11.399999618530273,31881700,64.48999786376953,64.94999694824219,64.19000244140625,64.5,63.24188995361328,3749400,109.08000183105469,109.43000030517578,107.9000015258789,108.05000305175781,108.05000305175781,2844800,183.75,185.5500030517578,182.83999633789062,184.14999389648438,184.14999389648438,2036500,92.62000274658203,92.83000183105469,88.87999725341797,90.19000244140625,84.7926025390625,6028700,169.35000610351562,170.49000549316406,168.88999938964844,169.83999633789062,155.81556701660156,2629600,151.6300048828125,154.42999267578125,150.8699951171875,153.39999389648438,153.39999389648438,627000,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,1139.489990234375,2479400
2017-11-22,255.41000366210938,257.3500061035156,251.57000732421875,254.3800048828125,254.3800048828125,805000,1051.1600341796875,1055.4300537109375,1047.25,1051.9200439453125,1051.9200439453125,726900,11.40999984741211,11.489999771118164,11.300000190734863,11.369999885559082,11.369999885559082,23816500,64.91000366210938,66.30999755859375,64.88999938964844,65.13999938964844,63.86940383911133,5728900,108.25,108.55000305175781,107.06999969482422,107.5999984741211,107.5999984741211,1800600,184.32000732421875,184.5,182.6199951171875,182.89999389648438,182.89999389648438,1546700,89.61000061035156,90.73999786376953,88.43000030517578,88.6500015258789,83.3447494506836,4028200,169.86000061035156,170.72999572753906,169.3300018310547,169.9600067138672,155.9256591796875,1533000,153.8000030517578,153.8000030517578,150.07000732421875,150.47999572753906,150.47999572753906,746600,1141.0,1160.27001953125,1141.0,1156.1600341796875,1156.1600341796875,3555300
2017-11-24,254.32000732421875,255.72999572753906,253.44000244140625,254.75999450683594,254.75999450683594,285600,1054.3900146484375,1060.0699462890625,1051.9200439453125,1056.52001953125,1056.52001953125,824600,11.380000114440918,11.420000076293945,11.300000190734863,11.380000114440918,11.380000114440918,11035800,65.18000030517578,66.13999938964844,65.12000274658203,66.02999877929688,64.7420425415039,1644700,107.87000274658203,109.0999984741211,107.56999969482422,108.61000061035156,108.61000061035156,662500,182.9600067138672,184.7100067138672,182.9600067138672,184.4600067138672,184.4600067138672,663000,88.66999816894531,89.25,88.01000213623047,89.1500015258789,83.81483459472656,1623800,169.5,170.75999450683594,169.49000549316406,170.1199951171875,156.0724334716797,999800,150.58999633789062,152.63999938964844,149.41000366210938,151.91000366210938,151.91000366210938,571800,1160.699951171875,1186.8399658203125,1160.699951171875,1186.0,1186.0,3528000
2017-11-27,255.77999877929688,263.8999938964844,255.5399932861328,262.4200134277344,262.4200134277344,1049100,1058.5699462890625,1073.0400390625,1054.77001953125,1072.010009765625,1072.010009765625,1771500,11.34000015258789,11.739999771118164,11.34000015258789,11.550000190734863,11.550000190734863,41798300,66.18000030517578,66.44999694824219,65.62999725341797,65.73999786376953,64.45770263671875,4116600,108.63999938964844,110.91000366210938,107.22000122070312,107.75,107.75,2334100,184.8300018310547,185.83999633789062,184.08999633789062,185.0,185.0,1305100,88.48999786376953,88.83000183105469,87.4000015258789,87.44999694824219,82.21656799316406,2890700,170.55999755859375,171.25999450683594,169.55999755859375,169.7100067138672,155.69630432128906,2150100,151.91000366210938,152.44000244140625,150.13999938964844,150.8800048828125,150.8800048828125,593500,1202.6600341796875,1213.4100341796875,1191.1500244140625,1195.8299560546875,1195.8299560546875,6744000
2017-11-28,264.3999938964844,266.4100036621094,259.0,264.2300109863281,264.2300109863281,1018300,1073.989990234375,1080.0,1054.5400390625,1063.2900390625,1063.2900390625,1821200,11.449999809265137,11.539999961853027,11.0,11.170000076293945,11.170000076293945,65325700,66.0199966430664,66.45999908447266,65.83999633789062,65.97000122070312,64.68321990966797,3976600,108.5,108.79000091552734,107.18000030517578,108.0999984741211,108.0999984741211,2020800,185.6199951171875,186.27000427246094,184.3699951171875,185.39999389648438,185.39999389648438,1647000,87.08000183105469,87.44000244140625,86.38999938964844,87.06999969482422,81.85932159423828,3843100,170.57000732421875,170.66000366210938,169.42999267578125,170.25999450683594,156.2008514404297,2658700,151.24000549316406,152.27999877929688,149.6199951171875,150.27000427246094,150.27000427246094,586000,1204.8800048828125,1205.3399658203125,1188.52001953125,1193.5999755859375,1193.5999755859375,4559400
2017-11-29,264.3999938964844,264.6400146484375,254.02000427246094,258.3699951171875,258.3699951171875,1336200,1056.1800537109375,1058.77001953125,1029.6500244140625,1037.3800048828125,1037.3800048828125,2793300,11.079999923706055,11.170000076293945,10.729999542236328,10.829999923706055,10.829999923706055,63333800,65.61000061035156,65.70999908447266,61.95000076293945,62.0099983215332,60.800453186035156,9261600,107.83999633789062,110.51000213623047,106.33999633789062,107.37000274658203,107.37000274658203,2586400,183.8699951171875,184.72999572753906,175.30999755859375,176.85000610351562,176.85000610351562,4320800,87.08000183105469,87.29000091552734,83.9000015258789,85.66000366210938,80.53369903564453,6130300,171.0,174.0,170.58999633789062,172.22999572753906,158.00820922851562,3244500,149.7100067138672,150.42999267578125,145.77999877929688,146.5800018310547,146.5800018310547,674100,1194.800048828125,1194.800048828125,1145.18994140625,1161.27001953125,1161.27001953125,9257500
2017-11-30,259.9599914550781,262.7900085449219,254.24000549316406,260.8800048828125,260.8800048828125,1085100,1039.93994140625,1044.1400146484375,1030.0699462890625,1036.1700439453125,1036.1700439453125,2254600,10.869999885559082,11.029999732971191,10.760000228881836,10.890000343322754,10.890000343322754,43205000,62.54999923706055,62.72999954223633,60.86000061035156,62.400001525878906,61.1828498840332,8947400,108.01000213623047,111.87999725341797,107.8499984741211,109.80999755859375,109.80999755859375,2723000,178.13999938964844,181.6699981689453,176.5500030517578,181.47000122070312,181.47000122070312,3976300,85.81999969482422,86.2699966430664,84.98999786376953,86.11000061035156,81.3843002319336,3866600,172.6300048828125,176.05999755859375,172.6300048828125,175.66000366210938,161.1549530029297,3819400,146.72999572753906,148.83999633789062,145.99000549316406,148.19000244140625,148.19000244140625,1243400,1167.0999755859375,1178.5699462890625,1160.0,1176.75,1176.75,4509200
2017-12-01,259.3500061035156,261.0,244.82000732421875,254.07000732421875,254.07000732421875,1354900,1030.4100341796875,1037.239990234375,1016.9000244140625,1025.0699462890625,1025.0699462890625,1888100,10.8100004196167,10.970000267028809,10.529999732971191,10.729999542236328,10.729999542236328,42128800,61.959999084472656,62.689998626708984,60.709999084472656,61.959999084472656,60.75143051147461,5443400,109.30999755859375,111.01000213623047,107.41000366210938,108.95999908447266,108.95999908447266,1957700,179.50999450683594,182.0,177.1300048828125,179.52000427246094,179.52000427246094,3016200,85.51000213623047,85.7699966430664,83.58999633789062,85.4000015258789,80.71327209472656,3545000,174.16000366210938,177.86000061035156,174.0500030517578,177.1999969482422,162.56777954101562,3389900,148.4499969482422,148.80999755859375,143.94000244140625,146.5399932861328,146.5399932861328,631700,1172.050048828125,1179.6500244140625,1152.0,1162.3499755859375,1162.3499755859375,4107100
